borrower_id,business_name,industry,nic_code,loan_type,loan_amount_lakhs,vintage_years,region,sanction_date,gstin,pan,employee_count_initial,is_defaulter,true_pd,default_month
MSME00571,Business_00571 Pvt Ltd,Trading,G45-G47,Trade Finance,73.87,3.4,North,2022-05-10,35RQKEV6961G1Z5,ZHGPV4832K,140,0,0.22,-1
MSME00572,Business_00572 Pvt Ltd,Agriculture Allied,A01,Working Capital,60.1,0.8,South,2023-07-20,34FVHUU9030Z1Z5,VRYPV2189S,188,0,0.29,-1
MSME00573,Business_00573 Pvt Ltd,Construction,F41-F43,Working Capital,152.19,0.7,South,2022-10-20,16UOOHQ2059A1Z5,FISPY1392W,30,0,0.33,-1
MSME00574,Business_00574 Pvt Ltd,Pharma,C21,Working Capital,18.79,1.5,West,2023-11-27,26LSOUE1280M1Z5,DDQPZ2443G,36,1,0.2,14
MSME00575,Business_00575 Pvt Ltd,IT/ITES,J62,Working Capital,39.09,18.2,South,2022-12-19,32BXVNT6585R1Z5,JMZPD6554K,129,0,0.1,-1
MSME00576,Business_00576 Pvt Ltd,Auto Ancillary,C29,Trade Finance,141.01,2.4,South,2022-08-12,15GFEST0461H1Z5,PXYPL8540O,219,0,0.19,-1
MSME00577,Business_00577 Pvt Ltd,Manufacturing,C10-C33,Working Capital,22.98,4.2,West,2023-06-08,31LJFZP2173G1Z5,SHKPA0761V,16,1,0.2,26
MSME00578,Business_00578 Pvt Ltd,Services,S90-S99,Term Loan,136.83,6.1,West,2023-12-08,07PZYJO7769U1Z5,MMIPX5122N,170,0,0.13,-1
MSME00579,Business_00579 Pvt Ltd,IT/ITES,J62,Term Loan,117.87,6.8,Central,2023-05-24,09NGLNK2525X1Z5,IPYPE4728U,36,0,0.08,-1
MSME00580,Business_00580 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,224.58,5.8,Central,2023-01-03,09BFNSW3495K1Z5,IJIPL3160G,100,0,0.14,-1
MSME00581,Business_00581 Pvt Ltd,IT/ITES,J62,Term Loan,144.71,2.1,West,2023-10-28,18TNTVT4473L1Z5,ANMPU0705Q,158,0,0.11,-1
MSME00582,Business_00582 Pvt Ltd,Pharma,C21,Trade Finance,278.85,0.6,East,2023-08-13,06WXYZH3394C1Z5,OBMPT7276V,134,0,0.17,-1
MSME00583,Business_00583 Pvt Ltd,Manufacturing,C10-C33,Working Capital,95.88,1.7,North,2023-10-14,15BBYHV8490X1Z5,ZQFPF9751Z,226,0,0.25,-1
MSME00584,Business_00584 Pvt Ltd,Textiles,C13,Working Capital,372.84,1.2,West,2023-05-15,19YKQCA0539D1Z5,CBCPA6486Q,171,0,0.31,-1
MSME00585,Business_00585 Pvt Ltd,Food Processing,C10,Working Capital,29.67,0.7,Central,2022-03-31,05ONSOL1976Z1Z5,ARGPW8227F,103,0,0.28,-1
MSME00586,Business_00586 Pvt Ltd,Textiles,C13,Trade Finance,376.9,0.5,South,2023-10-18,29DRYHD4953R1Z5,SXNPC5035U,9,0,0.28,-1
MSME00587,Business_00587 Pvt Ltd,Agriculture Allied,A01,Working Capital,64.79,13.7,West,2022-03-13,27QGICV8352I1Z5,DJOPQ3093M,216,1,0.21,15
MSME00588,Business_00588 Pvt Ltd,Food Processing,C10,Working Capital,292.7,12.7,West,2023-03-09,23TFKXO5537J1Z5,SNWPK5592F,64,0,0.2,-1
MSME00589,Business_00589 Pvt Ltd,Textiles,C13,Working Capital,232.34,0.5,Central,2023-11-20,22RPDTM7437S1Z5,LSWPR8910T,213,1,0.31,20
MSME00590,Business_00590 Pvt Ltd,Food Processing,C10,Working Capital,10.0,1.0,Central,2022-12-14,20QPAUA3771O1Z5,MXPPG5963X,155,1,0.28,20
MSME00591,Business_00591 Pvt Ltd,Food Processing,C10,Working Capital,132.07,0.8,East,2022-09-20,29CMSAM2754Z1Z5,LTJPH4869J,229,0,0.28,-1
MSME00592,Business_00592 Pvt Ltd,Construction,F41-F43,Trade Finance,244.28,1.7,Central,2022-09-28,28OIWVE4989F1Z5,VRVPQ1460B,120,0,0.3,-1
MSME00593,Business_00593 Pvt Ltd,Services,S90-S99,Working Capital,260.57,1.1,Central,2023-05-24,11DTLTF0811E1Z5,DIHPZ8362L,192,1,0.23,24
MSME00594,Business_00594 Pvt Ltd,Services,S90-S99,Term Loan,62.87,14.6,Central,2023-05-23,16LLKTS4691F1Z5,HGXPY5322K,44,1,0.13,13
MSME00595,Business_00595 Pvt Ltd,Construction,F41-F43,Term Loan,308.37,0.5,South,2023-09-09,34QHEJP1726B1Z5,FPXPH7806J,242,0,0.31,-1
MSME00596,Business_00596 Pvt Ltd,IT/ITES,J62,Working Capital,105.22,1.2,West,2023-02-24,23DPJQU3701U1Z5,IMRPP3538Z,113,1,0.18,19
MSME00597,Business_00597 Pvt Ltd,Trading,G45-G47,Working Capital,127.12,0.5,West,2022-03-13,10ZMBQF9342O1Z5,LLAPI9004A,208,0,0.3,-1
MSME00598,Business_00598 Pvt Ltd,IT/ITES,J62,Working Capital,200.17,19.7,Central,2022-03-15,26FTFEB3142F1Z5,JIVPI4518S,61,0,0.1,-1
MSME00599,Business_00599 Pvt Ltd,Manufacturing,C10-C33,Working Capital,227.09,12.5,East,2023-10-17,31KERNJ7582P1Z5,UXUPZ3342J,63,0,0.17,-1
MSME00600,Business_00600 Pvt Ltd,Manufacturing,C10-C33,Term Loan,100.47,6.3,Central,2023-05-18,30PKDKH6787X1Z5,KTEPT2018Z,32,0,0.15,-1
MSME00601,Business_00601 Pvt Ltd,Food Processing,C10,Working Capital,111.31,2.8,East,2023-07-28,16VBWTS3328S1Z5,RBUPJ8283M,137,0,0.23,-1
MSME00602,Business_00602 Pvt Ltd,Textiles,C13,Working Capital,93.03,1.1,West,2022-05-26,18MQAUE8345J1Z5,SULPL6616G,218,0,0.31,-1
MSME00603,Business_00603 Pvt Ltd,Textiles,C13,Term Loan,146.14,1.3,East,2022-02-15,09FAXRY6699L1Z5,RZYPX1578Q,132,0,0.29,-1
MSME00604,Business_00604 Pvt Ltd,Services,S90-S99,Trade Finance,109.88,2.9,East,2022-04-15,21XZOQC8075P1Z5,OLGPZ4882J,6,0,0.15,-1
MSME00605,Business_00605 Pvt Ltd,Auto Ancillary,C29,Trade Finance,139.38,7.3,North,2022-04-19,21LVUOY1953S1Z5,WPLPC3703D,45,0,0.16,-1
MSME00606,Business_00606 Pvt Ltd,IT/ITES,J62,Trade Finance,79.73,1.5,East,2022-11-13,28ERSWL0129L1Z5,CRXPV1776H,70,0,0.15,-1
MSME00607,Business_00607 Pvt Ltd,Agriculture Allied,A01,Term Loan,401.31,1.9,East,2022-05-01,14GDLXH0406M1Z5,YPCPO1612P,37,1,0.27,27
MSME00608,Business_00608 Pvt Ltd,Pharma,C21,Working Capital,248.5,4.6,South,2023-05-14,04OLHPL7856O1Z5,FIOPI9105W,201,0,0.15,-1
MSME00609,Business_00609 Pvt Ltd,Textiles,C13,Term Loan,86.62,1.4,West,2022-02-12,05WOYLK3176V1Z5,XMTPG8024W,126,0,0.29,-1
MSME00610,Business_00610 Pvt Ltd,Pharma,C21,Working Capital,258.44,4.4,Central,2022-04-09,23PCVZP6642R1Z5,UQAPQ7623N,220,1,0.15,18
MSME00611,Business_00611 Pvt Ltd,Food Processing,C10,Term Loan,86.76,2.4,North,2023-12-07,29GTRXR5384P1Z5,XLGPW5850E,215,0,0.21,-1
MSME00612,Business_00612 Pvt Ltd,Pharma,C21,Term Loan,406.67,0.5,East,2022-11-07,08CIHLN7940K1Z5,HKVPO4866Q,42,0,0.18,-1
MSME00613,Business_00613 Pvt Ltd,Agriculture Allied,A01,Working Capital,258.06,2.6,South,2022-08-02,10MYBAV0999G1Z5,RLOPZ4273W,33,0,0.24,-1
MSME00614,Business_00614 Pvt Ltd,Construction,F41-F43,Term Loan,166.49,12.6,South,2023-04-08,07AZMEC1441F1Z5,EVWPH2215R,109,1,0.23,10
MSME00615,Business_00615 Pvt Ltd,Agriculture Allied,A01,Trade Finance,68.9,1.7,Central,2023-02-27,07ACTBJ4310X1Z5,QQYPQ6459Y,112,0,0.26,-1
MSME00616,Business_00616 Pvt Ltd,Pharma,C21,Working Capital,56.21,1.9,Central,2023-01-24,18TZEBZ8156V1Z5,SVGPB5546I,204,0,0.2,-1
MSME00617,Business_00617 Pvt Ltd,Agriculture Allied,A01,Trade Finance,156.54,0.5,West,2023-11-28,11KMDAR9957C1Z5,WBTPA1867X,234,0,0.26,-1
MSME00618,Business_00618 Pvt Ltd,Trading,G45-G47,Working Capital,433.43,4.8,East,2022-04-22,07YTKGG9820H1Z5,KLRPE0840W,54,0,0.25,-1
MSME00619,Business_00619 Pvt Ltd,Food Processing,C10,Term Loan,39.51,9.5,South,2022-09-29,20BUTAP6378H1Z5,IALPQ0692Y,72,1,0.18,33
MSME00620,Business_00620 Pvt Ltd,IT/ITES,J62,Term Loan,198.39,2.2,North,2022-04-12,33HEAYY6608A1Z5,IWCPP9753X,75,1,0.11,10
MSME00621,Business_00621 Pvt Ltd,Construction,F41-F43,Term Loan,167.46,1.4,West,2022-07-29,29LGYIE5119I1Z5,OCQPO3860L,221,1,0.31,17
MSME00622,Business_00622 Pvt Ltd,Textiles,C13,Trade Finance,88.27,15.7,East,2022-01-22,29AJNUN6955F1Z5,QNAPV9982K,190,0,0.2,-1
MSME00623,Business_00623 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,114.83,6.8,Central,2022-06-08,23UZBJF9439K1Z5,SWKPV8266Y,134,0,0.14,-1
MSME00624,Business_00624 Pvt Ltd,IT/ITES,J62,Term Loan,111.28,4.2,East,2022-12-09,21YBVYJ4593E1Z5,FIVPR5458V,139,0,0.11,-1
MSME00625,Business_00625 Pvt Ltd,Manufacturing,C10-C33,Working Capital,243.36,1.8,Central,2023-02-04,33AJDMN9249H1Z5,UUCPU4926H,114,0,0.25,-1
MSME00626,Business_00626 Pvt Ltd,Food Processing,C10,Trade Finance,310.99,1.2,East,2023-03-30,01EURME7961M1Z5,LWRPW0293V,204,0,0.25,-1
MSME00627,Business_00627 Pvt Ltd,Construction,F41-F43,Working Capital,96.59,6.3,North,2023-11-30,14FPJKA9925I1Z5,PIYPF8565C,195,0,0.25,-1
MSME00628,Business_00628 Pvt Ltd,Services,S90-S99,Trade Finance,110.08,3.7,West,2022-05-23,01FRYMB2133J1Z5,ATQPZ0470E,179,0,0.15,-1
MSME00629,Business_00629 Pvt Ltd,Textiles,C13,Working Capital,60.68,3.7,Central,2023-02-01,17XPUHF1698W1Z5,KXCPV6972K,33,0,0.26,-1
MSME00630,Business_00630 Pvt Ltd,Trading,G45-G47,Working Capital,96.76,0.5,North,2023-06-20,21PDKNH5462Y1Z5,ALZPX3105M,193,0,0.3,-1
MSME00631,Business_00631 Pvt Ltd,Services,S90-S99,Term Loan,956.28,3.6,South,2022-05-21,24FKABI5682E1Z5,MQFPL7255U,107,0,0.16,-1
MSME00632,Business_00632 Pvt Ltd,Food Processing,C10,Working Capital,82.85,8.7,North,2022-08-28,10GBTDH9218K1Z5,CLKPF0375T,89,0,0.2,-1
MSME00633,Business_00633 Pvt Ltd,IT/ITES,J62,Working Capital,45.99,14.7,North,2022-10-19,09FACGI7471S1Z5,FQCPG0123F,217,1,0.1,14
MSME00634,Business_00634 Pvt Ltd,Trading,G45-G47,Working Capital,65.48,0.6,North,2022-03-23,09ZXTFU3892Q1Z5,NNIPM0335A,114,1,0.3,13
MSME00635,Business_00635 Pvt Ltd,Agriculture Allied,A01,Working Capital,164.48,5.0,Central,2023-07-14,29GZHKM2251F1Z5,NYAPJ0203G,221,0,0.21,-1
MSME00636,Business_00636 Pvt Ltd,Pharma,C21,Working Capital,50.69,4.2,South,2022-06-20,21GIIQW2310J1Z5,ILTPV1672Q,163,0,0.15,-1
MSME00637,Business_00637 Pvt Ltd,Trading,G45-G47,Working Capital,87.62,11.1,West,2023-08-03,30CJIQO2423D1Z5,BBFPG4904H,95,0,0.22,-1
MSME00638,Business_00638 Pvt Ltd,Food Processing,C10,Working Capital,131.41,7.0,North,2023-06-10,32FKLWG5624N1Z5,JLBPH5098K,37,0,0.2,-1
MSME00639,Business_00639 Pvt Ltd,Auto Ancillary,C29,Working Capital,53.87,16.8,Central,2023-06-26,32NWJEZ1561Z1Z5,PHOPU3014E,171,0,0.19,-1
MSME00640,Business_00640 Pvt Ltd,Pharma,C21,Term Loan,37.04,16.1,Central,2022-04-20,21KXOCB6447I1Z5,HUEPC6541D,18,0,0.1,-1
MSME00641,Business_00641 Pvt Ltd,Manufacturing,C10-C33,Working Capital,38.2,1.3,West,2022-07-31,32HJBJK6462T1Z5,CLWPI2684H,38,1,0.25,33
MSME00642,Business_00642 Pvt Ltd,Textiles,C13,Trade Finance,66.61,6.5,East,2023-03-14,23BRAAQ5497U1Z5,XWAPU9885X,163,1,0.2,34
MSME00643,Business_00643 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,103.53,3.8,South,2022-11-18,33XFHMB9750M1Z5,DIRPP1633B,180,0,0.17,-1
MSME00644,Business_00644 Pvt Ltd,Trading,G45-G47,Working Capital,93.26,1.2,South,2023-12-15,01JEWTM9492B1Z5,OYRPI4464V,233,1,0.3,24
MSME00645,Business_00645 Pvt Ltd,Manufacturing,C10-C33,Term Loan,380.44,1.1,North,2022-03-25,34EDBUZ8788X1Z5,SCOPS0235K,202,0,0.23,-1
MSME00646,Business_00646 Pvt Ltd,Food Processing,C10,Trade Finance,51.47,0.5,East,2023-01-11,25DHRIY2562E1Z5,NDCPH4233N,30,0,0.25,-1
MSME00647,Business_00647 Pvt Ltd,Agriculture Allied,A01,Trade Finance,195.35,7.9,South,2022-02-22,28XCHIV6576J1Z5,LCYPT7862N,225,0,0.18,-1
MSME00648,Business_00648 Pvt Ltd,IT/ITES,J62,Term Loan,129.82,2.0,North,2023-05-11,17CCCDQ1458B1Z5,AYTPN2698W,184,0,0.11,-1
MSME00649,Business_00649 Pvt Ltd,Textiles,C13,Working Capital,21.58,9.7,East,2022-09-13,30LIWIT6076W1Z5,IWPPP7771B,120,0,0.23,-1
MSME00650,Business_00650 Pvt Ltd,Manufacturing,C10-C33,Term Loan,183.5,4.7,Central,2023-08-09,18JOIKX0041A1Z5,BWXPJ0774C,36,0,0.18,-1
MSME00651,Business_00651 Pvt Ltd,Manufacturing,C10-C33,Term Loan,592.67,5.6,North,2022-08-08,10MHMTB4576G1Z5,ATGPG4586B,9,0,0.15,-1
MSME00652,Business_00652 Pvt Ltd,Trading,G45-G47,Term Loan,401.34,1.7,East,2023-10-17,35GLNBZ6801V1Z5,BBOPO1494H,184,0,0.28,-1
MSME00653,Business_00653 Pvt Ltd,IT/ITES,J62,Working Capital,84.69,3.1,West,2022-04-10,18NLREG3523T1Z5,UKHPF9393C,130,0,0.13,-1
MSME00654,Business_00654 Pvt Ltd,Services,S90-S99,Trade Finance,267.21,2.7,South,2022-05-09,31TAMTT5895V1Z5,YLKPE7325F,193,0,0.15,-1
MSME00655,Business_00655 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,139.01,1.3,North,2022-08-07,23PQXAI3878O1Z5,VRVPE4249A,23,0,0.22,-1
MSME00656,Business_00656 Pvt Ltd,Food Processing,C10,Working Capital,197.34,8.9,Central,2023-04-22,22YDSCH1588H1Z5,AWZPG8869I,126,1,0.2,32
MSME00657,Business_00657 Pvt Ltd,Auto Ancillary,C29,Working Capital,23.82,4.9,North,2023-04-03,17PPPGO0820H1Z5,ZMLPI2301H,77,1,0.22,21
MSME00658,Business_00658 Pvt Ltd,Textiles,C13,Working Capital,33.12,0.5,South,2022-01-22,18WEOGJ6116S1Z5,YYLPY0742V,149,1,0.31,26
MSME00659,Business_00659 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,202.42,8.6,South,2023-11-21,20NWBRI0293E1Z5,TQSPB0982L,42,1,0.14,10
MSME00660,Business_00660 Pvt Ltd,Food Processing,C10,Term Loan,724.41,0.6,East,2023-07-14,31CIUWO6812T1Z5,ACAPA8044O,197,0,0.26,-1
MSME00661,Business_00661 Pvt Ltd,Food Processing,C10,Term Loan,263.9,2.6,Central,2023-09-21,08AYUDM7823Q1Z5,OOQPI4168O,209,0,0.21,-1
MSME00662,Business_00662 Pvt Ltd,Textiles,C13,Working Capital,60.47,4.2,East,2022-11-25,10EXQQC8803L1Z5,TUOPI1452J,153,1,0.26,27
MSME00663,Business_00663 Pvt Ltd,Services,S90-S99,Term Loan,84.31,0.5,Central,2023-11-22,24BTPWW4651I1Z5,IPJPH3479Z,18,0,0.21,-1
MSME00664,Business_00664 Pvt Ltd,Food Processing,C10,Working Capital,69.95,5.3,North,2023-04-25,05RVZUR9969R1Z5,LOAPH5635Z,215,0,0.2,-1
MSME00665,Business_00665 Pvt Ltd,Auto Ancillary,C29,Term Loan,540.38,5.4,North,2022-12-05,16WFLDT5895V1Z5,PJDPJ9103G,57,0,0.17,-1
MSME00666,Business_00666 Pvt Ltd,Food Processing,C10,Term Loan,133.18,5.3,East,2022-06-28,11AEQKN8931Y1Z5,XSSPE9963G,18,0,0.18,-1
MSME00667,Business_00667 Pvt Ltd,Food Processing,C10,Trade Finance,253.01,0.9,West,2023-02-25,06ZCMLR5958E1Z5,RKAPV3600U,242,0,0.25,-1
MSME00668,Business_00668 Pvt Ltd,Food Processing,C10,Trade Finance,191.87,1.5,South,2023-04-27,15OLIMP4108Z1Z5,QBCPQ7117G,204,0,0.25,-1
MSME00669,Business_00669 Pvt Ltd,Agriculture Allied,A01,Trade Finance,403.33,1.4,East,2022-02-18,23SFZDY1306T1Z5,SUSPK4822A,195,1,0.26,20
MSME00670,Business_00670 Pvt Ltd,Agriculture Allied,A01,Working Capital,105.66,16.1,East,2022-01-30,12QBDBN0905R1Z5,ECCPL3117S,108,0,0.21,-1
MSME00671,Business_00671 Pvt Ltd,Services,S90-S99,Term Loan,173.36,0.5,North,2022-03-26,03UPSFW9518R1Z5,DBEPL8878Y,29,0,0.21,-1
MSME00672,Business_00672 Pvt Ltd,Manufacturing,C10-C33,Term Loan,486.83,2.8,South,2023-05-17,06IYRYP7679X1Z5,LMYPM9123A,120,1,0.18,23
MSME00673,Business_00673 Pvt Ltd,Food Processing,C10,Trade Finance,63.14,10.2,East,2023-06-30,09FAAMG9154U1Z5,VLBPD4359J,22,1,0.17,16
MSME00674,Business_00674 Pvt Ltd,IT/ITES,J62,Working Capital,63.1,7.3,North,2022-11-25,26OLVKH4749O1Z5,VYYPA9740L,81,0,0.1,-1
MSME00675,Business_00675 Pvt Ltd,Manufacturing,C10-C33,Working Capital,23.48,8.6,North,2023-09-02,03IJGSX9197G1Z5,EFPPG2820S,220,1,0.17,29
MSME00676,Business_00676 Pvt Ltd,Services,S90-S99,Working Capital,33.0,17.9,East,2023-03-10,05DKZJA3551Y1Z5,WJQPN3626P,188,0,0.15,-1
MSME00677,Business_00677 Pvt Ltd,Construction,F41-F43,Term Loan,1023.55,2.4,East,2023-08-11,13ADDRX1110E1Z5,TWIPZ4202T,141,1,0.26,16
MSME00678,Business_00678 Pvt Ltd,Manufacturing,C10-C33,Working Capital,156.62,1.9,North,2023-11-18,11PTBQA1081S1Z5,LBDPU7410I,222,0,0.25,-1
MSME00679,Business_00679 Pvt Ltd,Manufacturing,C10-C33,Working Capital,30.07,0.5,East,2022-09-06,25EMXWF1386C1Z5,DNIPI0651J,132,0,0.25,-1
MSME00680,Business_00680 Pvt Ltd,Pharma,C21,Working Capital,234.13,0.8,South,2022-05-14,22XXHMX9592Y1Z5,DEEPG9121G,27,0,0.2,-1
MSME00681,Business_00681 Pvt Ltd,Trading,G45-G47,Working Capital,51.27,4.1,North,2023-11-21,14NSDZA1508H1Z5,NOWPY3352C,230,0,0.25,-1
MSME00682,Business_00682 Pvt Ltd,Pharma,C21,Trade Finance,190.31,0.9,North,2022-12-31,18NBXLX0410C1Z5,YWLPY1378C,17,0,0.17,-1
MSME00683,Business_00683 Pvt Ltd,Auto Ancillary,C29,Working Capital,148.53,6.7,East,2023-07-29,35MZIJA1848V1Z5,XXCPK7580I,236,0,0.19,-1
MSME00684,Business_00684 Pvt Ltd,Agriculture Allied,A01,Term Loan,811.18,0.5,East,2023-03-01,10ZSHMI1837E1Z5,XLMPN9779W,171,0,0.27,-1
MSME00685,Business_00685 Pvt Ltd,Agriculture Allied,A01,Term Loan,111.73,1.5,East,2023-02-19,29FTEAS3023N1Z5,SFPPJ7737H,146,0,0.27,-1
MSME00686,Business_00686 Pvt Ltd,Trading,G45-G47,Trade Finance,72.37,5.9,South,2023-10-18,32NISKP2388Q1Z5,KAKPE6785P,65,0,0.19,-1
MSME00687,Business_00687 Pvt Ltd,Textiles,C13,Working Capital,10.47,1.5,North,2023-05-27,08ZMABJ4519E1Z5,ZMEPX5188Q,225,0,0.31,-1
MSME00688,Business_00688 Pvt Ltd,Textiles,C13,Trade Finance,111.58,6.5,West,2023-01-20,19GQELS1293O1Z5,YUNPY4958M,234,0,0.2,-1
MSME00689,Business_00689 Pvt Ltd,Services,S90-S99,Term Loan,348.21,27.4,South,2023-01-23,11BRCRN5107J1Z5,GNDPV7436S,95,1,0.13,15
MSME00690,Business_00690 Pvt Ltd,Trading,G45-G47,Trade Finance,222.16,8.0,South,2023-03-25,20RTKRP4651K1Z5,TOGPU0589N,90,0,0.19,-1
MSME00691,Business_00691 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,291.98,2.1,North,2023-07-18,13TXPNG6306F1Z5,STKPJ1245R,173,0,0.17,-1
MSME00692,Business_00692 Pvt Ltd,Textiles,C13,Working Capital,113.5,11.5,West,2022-10-30,27MEXJN7802L1Z5,NBLPV0130U,153,0,0.23,-1
MSME00693,Business_00693 Pvt Ltd,Food Processing,C10,Working Capital,134.8,0.5,North,2022-04-09,12KVDHJ0430Z1Z5,PSZPA3019G,66,0,0.28,-1
MSME00694,Business_00694 Pvt Ltd,IT/ITES,J62,Working Capital,95.06,6.5,South,2022-11-02,22ZMCKK4539J1Z5,AFTPF4541J,126,0,0.1,-1
MSME00695,Business_00695 Pvt Ltd,Manufacturing,C10-C33,Term Loan,342.65,0.5,East,2023-07-11,18OWWRC2009F1Z5,NTWPT4124D,175,0,0.23,-1
MSME00696,Business_00696 Pvt Ltd,Auto Ancillary,C29,Working Capital,42.63,1.0,North,2022-02-11,11NQGVD2894H1Z5,SRLPY1839I,157,1,0.27,19
MSME00697,Business_00697 Pvt Ltd,Food Processing,C10,Working Capital,29.17,21.9,North,2023-04-13,04PFFSB8187M1Z5,YZUPW3930J,33,0,0.2,-1
MSME00698,Business_00698 Pvt Ltd,Food Processing,C10,Term Loan,85.98,2.2,East,2023-03-16,21CBKXR7483H1Z5,YJXPI0177O,154,0,0.21,-1
MSME00699,Business_00699 Pvt Ltd,Trading,G45-G47,Working Capital,106.79,8.6,West,2022-11-23,23XUBWS9999M1Z5,QJEPV4569V,81,1,0.22,14
MSME00700,Business_00700 Pvt Ltd,Services,S90-S99,Working Capital,31.81,2.4,West,2023-07-23,02CNTZM6905M1Z5,CVIPV5404K,96,0,0.18,-1
MSME00701,Business_00701 Pvt Ltd,Auto Ancillary,C29,Working Capital,54.24,9.2,North,2022-02-02,32VXBRQ2676I1Z5,APHPP0732D,17,0,0.19,-1
MSME00702,Business_00702 Pvt Ltd,Textiles,C13,Working Capital,55.64,16.8,East,2023-02-16,08KRQVW5671A1Z5,RSDPI9123S,90,0,0.23,-1
MSME00703,Business_00703 Pvt Ltd,Trading,G45-G47,Working Capital,168.25,2.9,North,2023-09-18,10HPXNX9613I1Z5,SIEPO8597A,178,0,0.25,-1
MSME00704,Business_00704 Pvt Ltd,Textiles,C13,Term Loan,328.35,4.1,East,2022-04-24,24ZPVKI0532U1Z5,MXQPN8287W,245,0,0.24,-1
MSME00705,Business_00705 Pvt Ltd,Trading,G45-G47,Term Loan,193.14,5.0,South,2023-05-23,11HJFQF6528M1Z5,AWBPB8806U,95,0,0.2,-1
MSME00706,Business_00706 Pvt Ltd,Trading,G45-G47,Trade Finance,166.62,13.7,East,2022-02-25,26DEUSR7640Z1Z5,FQFPP0311A,98,0,0.19,-1
MSME00707,Business_00707 Pvt Ltd,Trading,G45-G47,Term Loan,276.92,1.5,North,2023-07-10,17XTTYR4559S1Z5,GPMPR6163Y,190,1,0.28,10
MSME00708,Business_00708 Pvt Ltd,Services,S90-S99,Term Loan,130.68,4.7,Central,2023-12-25,10FJJUL7399P1Z5,QSEPG6544D,160,0,0.16,-1
MSME00709,Business_00709 Pvt Ltd,Trading,G45-G47,Working Capital,58.32,2.0,West,2022-12-18,19FZINX9720S1Z5,YHOPY6491T,115,0,0.25,-1
MSME00710,Business_00710 Pvt Ltd,Construction,F41-F43,Trade Finance,356.27,1.2,North,2022-11-25,35NFSRL8542G1Z5,VHUPY3535Z,173,0,0.3,-1
MSME00711,Business_00711 Pvt Ltd,IT/ITES,J62,Trade Finance,21.28,0.5,East,2023-06-30,23TJRBM7362Y1Z5,PNCPH3697I,173,0,0.15,-1
MSME00712,Business_00712 Pvt Ltd,Textiles,C13,Trade Finance,72.32,4.8,East,2022-09-27,09WWQZH1710P1Z5,BCIPW6307Z,152,0,0.23,-1
MSME00713,Business_00713 Pvt Ltd,Manufacturing,C10-C33,Term Loan,150.9,10.7,West,2022-07-15,16KXDKZ5990I1Z5,YDQPI4514Q,103,0,0.15,-1
MSME00714,Business_00714 Pvt Ltd,Pharma,C21,Working Capital,140.89,2.2,North,2023-02-17,27GUVCI1900Z1Z5,CQQPY5748D,55,0,0.15,-1
MSME00715,Business_00715 Pvt Ltd,Auto Ancillary,C29,Working Capital,223.28,4.0,Central,2023-09-29,18FFIJO3732D1Z5,PZHPV9442T,118,0,0.22,-1
MSME00716,Business_00716 Pvt Ltd,Agriculture Allied,A01,Working Capital,397.58,5.1,South,2022-03-20,01IKUWS4936E1Z5,JEIPZ2480U,140,1,0.21,22
MSME00717,Business_00717 Pvt Ltd,Services,S90-S99,Trade Finance,113.95,2.7,Central,2023-10-19,02SXCOG4698W1Z5,DQAPW5036K,126,0,0.15,-1
MSME00718,Business_00718 Pvt Ltd,Manufacturing,C10-C33,Term Loan,177.28,11.7,South,2022-03-24,14VMAPT7051M1Z5,VJRPY9210N,182,0,0.15,-1
MSME00719,Business_00719 Pvt Ltd,Food Processing,C10,Term Loan,251.23,2.3,South,2022-05-17,08YIMRR8131Q1Z5,LOSPV9018A,164,0,0.21,-1
MSME00720,Business_00720 Pvt Ltd,Construction,F41-F43,Working Capital,58.86,0.7,North,2023-06-23,12PMKNJ6427U1Z5,AISPF2129D,115,0,0.33,-1
MSME00721,Business_00721 Pvt Ltd,Agriculture Allied,A01,Trade Finance,53.04,0.8,South,2023-11-20,17INECV7126B1Z5,KQCPW1636K,175,1,0.26,28
MSME00722,Business_00722 Pvt Ltd,Pharma,C21,Working Capital,83.35,11.1,East,2023-12-20,28EYGNS1988Y1Z5,CWZPG2586U,65,0,0.12,-1
MSME00723,Business_00723 Pvt Ltd,Manufacturing,C10-C33,Working Capital,163.42,22.1,South,2022-11-02,07RFIHV5787A1Z5,KAHPD1825C,107,1,0.17,27
MSME00724,Business_00724 Pvt Ltd,Agriculture Allied,A01,Working Capital,74.12,1.7,South,2022-11-07,31BVXDT1909I1Z5,NGRPD9877H,89,0,0.29,-1
MSME00725,Business_00725 Pvt Ltd,Manufacturing,C10-C33,Term Loan,262.98,0.8,West,2023-01-23,25MORZM4196I1Z5,WFXPW0574F,218,0,0.23,-1
MSME00726,Business_00726 Pvt Ltd,Construction,F41-F43,Term Loan,33.72,3.3,West,2023-12-26,20KVELU8077H1Z5,OROPL1154F,92,0,0.26,-1
